id,tender_title,project_type,source_name,province,city,town,event_time,purchasing_staff,bid_company,bid_amount,currency,bid_date,content,created_at,updated_at
3419,中共芜湖市委宣传部关于胶带/胶纸/胶条的网上超市采购项目成交公告,货物,企业采购,安徽省,芜湖市,"",2023-10-16 00:00:00,中共芜湖市委宣传部,芜湖张弛商贸有限公司,2159.50,人民币:元,2023-10-16,中共芜湖市委宣传部关于胶带/胶纸/胶条的网上超市采购项目成交公告 项目:中共芜湖市委宣传部关于胶带/胶纸/胶条的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3420,蚌埠市社会福利院关于游乐场/体育场馆设施的网上超市采购项目成交公告,货物,企业采购,安徽省,蚌埠市,"",2023-10-16 00:00:00,蚌埠市社会福利院,蚌埠亿采网络科技有限公司,9360.00,人民币:元,2023-10-16,蚌埠市社会福利院关于游乐场/体育场馆设施的网上超市采购项目成交公告 项目:蚌埠市社会福利院关于游乐场/体育场馆设施的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3421,亳州市谯城区州东中心小学关于粉盒的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市谯城区州东中心小学,亳州市阳光网络科技经营部,1000.00,人民币:元,2023-10-16,亳州市谯城区州东中心小学关于粉盒的网上超市采购项目成交公告 项目:亳州市谯城区州东中心小学关于粉盒的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3422,合肥经济技术开发区应急和城市管理局关于方便面/粉丝/米线的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,经济技术开发区,2023-10-16 00:00:00,合肥经济技术开发区应急和城市管理局,合肥欣子曰商贸有限公司,1497.00,人民币:元,2023-10-16,合肥经济技术开发区应急和城市管理局关于方便面/粉丝/米线的网上超市采购项目成交公告 项目:合肥经济技术开发区应急和城市管理局关于方便面/粉丝/米线的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3423,合肥市蜀山区人民政府办公室关于牙刷的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,蜀山区,2023-10-16 00:00:00,合肥市蜀山区人民政府办公室,安徽一言为定文化科技有限公司,37.98,人民币:元,2023-10-16,合肥市蜀山区人民政府办公室关于牙刷的网上超市采购项目成交公告 项目:合肥市蜀山区人民政府办公室关于牙刷的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3425,亳州市公安局关于热水壶的网上超市采购项目成交公告,政府,政府采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市公安局,亳州市诚信文化体育用品销售有限公司,607.00,人民币:元,2023-10-16,亳州市公安局关于热水壶的网上超市采购项目成交公告 项目:亳州市公安局关于热水壶的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3426,合肥体育运动学校关于生理仪器的网上超市采购项目成交公告,学校,政府采购,安徽省,合肥市,"",2023-10-16 00:00:00,合肥体育运动学校,安徽佐沛商贸有限公司,29800.00,人民币:元,2023-10-16,合肥体育运动学校关于生理仪器的网上超市采购项目成交公告 项目:合肥体育运动学校关于生理仪器的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3427,大观区渔业渔政管理站关于黑白激光多功能一体机的网上超市采购项目成交公告,项目管理,企业采购,安徽省,安庆市,大观区,2023-10-16 00:00:00,大观区渔业渔政管理站,安庆市大观区志强电脑经营部,2100.00,人民币:元,2023-10-16,大观区渔业渔政管理站关于黑白激光多功能一体机的网上超市采购项目成交公告 项目:大观区渔业渔政管理站关于黑白激光多功能一体机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3428,亳州市谯城区州东中心小学关于视频线/音频线/AV线的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市谯城区州东中心小学,亳州市山河办公设备销售有限公司,6760.00,人民币:元,2023-10-16,亳州市谯城区州东中心小学关于视频线/音频线/AV线的网上超市采购项目成交公告 项目:亳州市谯城区州东中心小学关于视频线/音频线/AV线的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3429,芜湖职业技术学院关于碎纸机的网上超市采购项目成交公告,学校,政府采购,安徽省,芜湖市,弋江区,2023-10-16 00:00:00,芜湖职业技术学院,芜湖展拓办公设备商贸有限公司,800.00,人民币:元,2023-10-16,芜湖职业技术学院关于碎纸机的网上超市采购项目成交公告 项目:芜湖职业技术学院关于碎纸机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3430,合肥市蜀山区人民政府办公室关于洗漱杯的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,蜀山区,2023-10-16 00:00:00,合肥市蜀山区人民政府办公室,安徽从古至今贸易有限公司,785.05,人民币:元,2023-10-16,合肥市蜀山区人民政府办公室关于洗漱杯的网上超市采购项目成交公告 项目:合肥市蜀山区人民政府办公室关于洗漱杯的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3431,淮南市谢家集区消防救援大队关于教学仪器的网上超市采购项目成交公告,政府,政府采购,安徽省,淮南市,谢家集区,2023-10-16 00:00:00,淮南市谢家集区消防救援大队,淮南市翔建商贸有限公司,19000.00,人民币:元,2023-10-16,淮南市谢家集区消防救援大队关于教学仪器的网上超市采购项目成交公告 项目:淮南市谢家集区消防救援大队关于教学仪器的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3432,怀宁县交通运输局关于墨仓式多功能一体机的网上超市采购项目成交公告,政府,政府采购,安徽省,安庆市,怀宁县,2023-10-16 00:00:00,怀宁县交通运输局,怀宁县通诚电子经营部,22169.00,人民币:元,2023-10-16,怀宁县交通运输局关于墨仓式多功能一体机的网上超市采购项目成交公告 项目:怀宁县交通运输局关于墨仓式多功能一体机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3433,淮南市潘集区消防救援大队关于其它机械五金的网上超市采购项目成交公告,政府,政府采购,安徽省,淮南市,潘集区,2023-10-16 00:00:00,淮南市潘集区消防救援大队,淮南市翔建商贸有限公司,18500.00,人民币:元,2023-10-16,淮南市潘集区消防救援大队关于其它机械五金的网上超市采购项目成交公告 项目:淮南市潘集区消防救援大队关于其它机械五金的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3434,凤阳县枣巷中学关于会议桌的网上超市采购项目成交公告,学校,企业采购,安徽省,滁州市,凤阳县,2023-10-16 00:00:00,凤阳县枣巷中学,凤阳畅乐家俱有限公司,4600.00,人民币:元,2023-10-16,凤阳县枣巷中学关于会议桌的网上超市采购项目成交公告 项目:凤阳县枣巷中学关于会议桌的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3435,合肥市公安局瑶海分局关于烟机/灶具的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,瑶海区,2023-10-16 00:00:00,合肥市公安局瑶海分局,合肥源翁商贸有限公司,2059.00,人民币:元,2023-10-16,合肥市公安局瑶海分局关于烟机/灶具的网上超市采购项目成交公告 项目:合肥市公安局瑶海分局关于烟机/灶具的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3437,合肥市包河区骆岗街道骆岗社区居民委员会关于政治类书籍的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,包河区,2023-10-16 00:00:00,合肥市包河区骆岗街道骆岗社区居民委员会,合肥新华书店有限公司,4985.25,人民币:元,2023-10-16,合肥市包河区骆岗街道骆岗社区居民委员会关于政治类书籍的网上超市采购项目成交公告 项目:合肥市包河区骆岗街道骆岗社区居民委员会关于政治类书籍的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3438,濉溪县四铺镇卫生院关于触摸式终端设备的网上超市采购项目成交公告,医院,政府采购,安徽省,淮北市,濉溪县,2023-10-16 00:00:00,濉溪县四铺镇卫生院,合肥轻减健康科技有限公司,15000.00,人民币:元,2023-10-16,濉溪县四铺镇卫生院关于触摸式终端设备的网上超市采购项目成交公告 项目:濉溪县四铺镇卫生院关于触摸式终端设备的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3439,太湖县城乡居民社会养老保险管理中心关于笔记本电脑的网上超市采购项目成交公告,政府,政府采购,安徽省,安庆市,太湖县,2023-10-16 00:00:00,太湖县城乡居民社会养老保险管理中心,太湖县金万恒电脑经营部,6000.00,人民币:元,2023-10-16,太湖县城乡居民社会养老保险管理中心关于笔记本电脑的网上超市采购项目成交公告 项目:太湖县城乡居民社会养老保险管理中心关于笔记本电脑的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3440,桐城市招商中心关于空调的网上超市采购项目成交公告,货物,企业采购,安徽省,安庆市,桐城市,2023-10-16 00:00:00,桐城市招商中心,桐城市尚成电器商贸有限公司,5990.00,人民币:元,2023-10-16,桐城市招商中心关于空调的网上超市采购项目成交公告 项目:桐城市招商中心关于空调的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3441,濉溪县城关中心学校关于搁板/置物架的网上超市采购项目成交公告,学校,政府采购,安徽省,淮北市,濉溪县,2023-10-16 00:00:00,濉溪县城关中心学校,淮北昱泽商贸有限公司,21040.00,人民币:元,2023-10-16,濉溪县城关中心学校关于搁板/置物架的网上超市采购项目成交公告 项目:濉溪县城关中心学校关于搁板/置物架的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3442,亳州市谯城区疾病预防控制中心关于洁厕剂的网上超市采购项目成交公告,货物,企业采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市谯城区疾病预防控制中心,亳州市今桢商贸有限公司,2699.00,人民币:元,2023-10-16,亳州市谯城区疾病预防控制中心关于洁厕剂的网上超市采购项目成交公告 项目:亳州市谯城区疾病预防控制中心关于洁厕剂的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3443,芜湖市镜湖区赭山街道办事处关于激光打印机的网上超市采购项目成交公告,政府,政府采购,安徽省,芜湖市,镜湖区,2023-10-16 00:00:00,芜湖市镜湖区赭山街道办事处,芜湖市江睿数据信息技术有限责任公司,1500.00,人民币:元,2023-10-16,芜湖市镜湖区赭山街道办事处关于激光打印机的网上超市采购项目成交公告 项目:芜湖市镜湖区赭山街道办事处关于激光打印机的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3444,巢湖市重点工程建设管理中心（主管预算单位）关于文件座/文件架/文件框的网上超市采购项目成交公告,政府,政府采购,安徽省,合肥市,巢湖市,2023-10-16 00:00:00,巢湖市重点工程建设管理中心,巢湖市泓远文具店,1032.00,人民币:元,2023-10-16,巢湖市重点工程建设管理中心（主管预算单位）关于文件座/文件架/文件框的网上超市采购项目成交公告 项目:巢湖市重点工程建设管理中心（主管预算单位）关于文件座/文件架/文件框的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3445,亳州市谯城区古城镇中心小学关于毛笔的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市谯城区古城镇中心小学,亳州市诚信文化体育用品销售有限公司,1815.00,人民币:元,2023-10-16,亳州市谯城区古城镇中心小学关于毛笔的网上超市采购项目成交公告 项目:亳州市谯城区古城镇中心小学关于毛笔的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3447,亳州市谯城区古城镇中心小学关于墨粉/碳粉的网上超市采购项目成交公告,学校,政府采购,安徽省,亳州市,谯城区,2023-10-16 00:00:00,亳州市谯城区古城镇中心小学,亳州市诚信文化体育用品销售有限公司,4828.00,人民币:元,2023-10-16,亳州市谯城区古城镇中心小学关于墨粉/碳粉的网上超市采购项目成交公告 项目:亳州市谯城区古城镇中心小学关于墨粉/碳粉的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
3448,芜湖市中医医院关于拉杆广场音箱/户外音响的网上超市采购项目成交公告,医院,政府采购,安徽省,芜湖市,"",2023-10-16 00:00:00,芜湖市中医医院,芜湖鸿跃科技有限公司,1780.00,人民币:元,2023-10-16,芜湖市中医医院关于拉杆广场音箱/户外音响的网上超市采购项目成交公告 项目:芜湖市中医医院关于拉杆广场音箱/户外音响的网上超市采购项目,2026-07-29 09:19:42,2026-07-29 09:19:42
